L	b2	b4	b8	b16	b32	u2	u4	u8	u16	u32
170.0	2374.8534550367517	3201.460210560366	3974.1805445866094	4590.637063712139	5024.018603227435	2701.117108833382	3640.5719996301264	4369.066642328511	5041.2307692307695	5461.333333333333
171.0	2373.058621702726	3199.503238832261	3972.6183556874585	4589.293065751447	5023.076849811383	2700.9442373384168	3640.5701356572627	4369.066642185345	5041.2307692307695	5461.333333333333
172.0	2371.266619405635	3197.5515558129428	3971.061265185139	4587.955373151835	5022.139590825393	2700.7713769072275	3640.5682716853535	4369.066642042179	5041.2307692307695	5461.333333333333
173.0	2369.4774434523147	3195.6051451927406	3969.509252269286	4586.6239429687375	5021.206793697554	2700.5985275391054	3640.5664077143983	4369.066641899014	5041.2307692307695	5461.333333333333
174.0	2367.691089157396	3193.663990712988	3967.9622962180642	4585.29873258404	5020.278426130918	2700.425689233343	3640.564543744398	4369.066641755849	5041.2307692307695	5461.333333333333
175.0	2365.9075518432965	3191.728076165859	3966.4203763977807	4583.979699703514	5019.354456101045	2700.2528619892323	3640.5626797753516	4369.066641612682	5041.2307692307695	5461.333333333333
176.0	2364.1268268402027	3189.797385394213	3964.8834722625143	4582.66680235428	5018.434851853553	2700.0800458060653	3640.5608158072596	4369.066641469517	5041.2307692307695	5461.333333333333
177.0	2362.348909486061	3187.871902291431	3963.351563353735	4581.3599988822725	5017.519581901691	2699.9072406831338	3640.5589518401225	4369.066641326352	5041.2307692307695	5461.333333333333
178.0	2360.573795126561	3185.95161080126	3961.8246292999306	4580.059247949746	5016.608615023947	2699.73444661973	3640.557087873939	4369.066641183186	5041.2307692307695	5461.333333333333
179.0	2358.8014791151263	3184.0364949176565	3960.3026498162353	4578.764508532778	5015.701920261662	2699.5616636151467	3640.55522390871	4369.06664104002	5041.2307692307695	5461.333333333333
180.0	2357.0319568129003	3182.1265386846276	3958.7856047040545	4577.475739918813	5014.799466916678	2699.388891668675	3640.5533599444357	4369.066640896855	5041.2307692307695	5461.333333333333
181.0	2355.2652235887317	3180.221726196075	3957.2734738506992	4576.192901704212	5013.901224549004	2699.2161307796086	3640.5514959811157	4369.066640753689	5041.2307692307695	5461.333333333333
182.0	2353.5012748191643	3178.3220415956357	3955.7662372290138	4575.260390819597	5013.007162974497	2699.043380947239	3640.54963201875	4369.066640610524	4854.518518518518	5461.333333333333
183.0	2351.740105888423	3176.427469076533	3954.263874897012	4574.386364439304	5012.117252262576	2698.8706421708584	3640.5477680573385	4369.0666404673575	4854.518518518518	5461.333333333333
184.0	2349.9817121883993	3174.5379928814127	3952.766366997512	4573.514500674518	5011.231462733951	2698.6979144497595	3640.5459040968813	4369.066640324192	4854.518518518518	5461.333333333333
185.0	2348.226089118644	3172.6535973021964	3951.273693757771	4572.644792623033	5010.349764958367	2698.525197783235	3640.544040137379	4369.066640181027	4854.518518518518	5461.333333333333
186.0	2346.4732320863463	3170.7742666799227	3949.785835489123	4571.777233406127	5009.472129752381	2698.352492170577	3640.5421761788302	4369.06664003786	4854.518518518518	5461.333333333333
187.0	2344.723136506329	3168.8999854045924	3948.302772586624	4570.911816168492	5008.59852817715	2698.179797611078	3640.540312221236	4369.066639894695	4854.518518518518	5461.333333333333
188.0	2342.9757978010316	3167.030737915019	3946.824485528682	4570.0485340781415	5007.728931536243	2698.007114104031	3640.538448264597	4369.06663975153	4854.518518518518	5461.333333333333
189.0	2341.2312114004976	3165.1665086986736	3945.350954876714	4569.187380326335	5006.863311373472	2697.8344416487284	3640.536584308911	4369.066639608364	4854.518518518518	5461.333333333333
190.0	2339.4893727423637	3163.3072822915306	3943.882161274776	4568.328348127502	5006.001639470748	2697.661780244463	3640.5347203541805	4369.066639465198	4854.518518518518	5461.333333333333
191.0	2337.7502772718462	3161.45304327792	3942.4180854492197	4567.4714307191525	5005.143887845943	2697.4891298905277	3640.5328564004035	4369.066639322033	4854.518518518518	5461.333333333333
192.0	2336.0139204417274	3159.6037762903748	3940.9587082083326	4566.616621361804	5004.29002875079	2697.3164905862145	3640.5309924475814	4369.066639178867	4854.518518518518	5461.333333333333
193.0	2334.2802977123456	3157.7594660094755	3939.5040104419922	4565.763913338901	5003.440034668788	2697.1438623308172	3640.5291284957134	4369.066639035702	4854.518518518518	5461.333333333333
194.0	2332.54940455158	3155.9200971637083	3938.0539731213107	4564.913299956729	5002.593878313132	2696.9712451236283	3640.5272645448	4369.066638892536	4854.518518518518	5461.333333333333
195.0	2330.821236434839	3154.085654529305	3936.6085772982933	4564.064774544347	5001.751532624665	2696.7986389639404	3640.5254005948404	4369.06663874937	4854.518518518518	5461.333333333333
196.0	2329.09578884505	3152.256122930103	3935.1678041054843	4563.2183304534965	5000.9129707698385	2696.6260438510467	3640.5235366458355	4369.066638606205	4854.518518518518	5461.333333333333
197.0	2327.37305727264	3150.431487237387	3933.7316347556275	4562.3739610585335	5000.113993516812	2696.4534597842407	3640.521672697785	4369.066638463039	4854.518518518518	5349.877551020408
198.0	2325.653037215534	3148.6117323697504	3932.300050541321	4561.531659756343	4999.451074641121	2696.2808867628146	3640.5198087506888	4369.066638319873	4854.518518518518	5349.877551020408
199.0	2323.935724179132	3146.7968432929383	3930.873032834673	4560.691419966262	4998.790125953468	2696.108324786062	3640.517944804547	4369.066638176708	4854.518518518518	5349.877551020408
200.0	2322.221113676303	3144.9868050197047	3929.4505630869608	4559.853235130007	4998.131139292356	2695.935773853276	3640.516080859359	4369.066638033542	4854.518518518518	5349.877551020408
201.0	2320.5092012273703	3143.181602609665	3928.0326228282984	4559.01709871159	4997.474106534009	2695.763233963749	3640.514216915126	4369.066637890376	4854.518518518518	5349.877551020408
202.0	2318.7999823600994	3141.381221169145	3926.6191936672876	4558.183004197243	4996.819019592175	2695.5907051167756	3640.512352971847	4369.066637747211	4854.518518518518	5349.877551020408
203.0	2317.093452609685	3139.585645851043	3925.2102572906883	4557.350945095344	4996.165870417957	2695.418187311648	3640.5104890295224	4369.066637604045	4854.518518518518	5349.877551020408
204.0	2315.38960751874	3137.794861854673	3923.8057954630863	4556.520914936339	4995.514650999631	2695.2456805476604	3640.5086250881523	4369.06663746088	4854.518518518518	5349.877551020408
205.0	2313.6884426372835	3136.008854425631	3922.4057900265498	4555.692907272664	4994.865353362462	2695.0731848241053	3640.5067611477366	4369.066637317714	4854.518518518518	5349.877551020408
206.0	2311.989953522725	3134.227608855641	3921.010222900308	4554.866915678668	4994.217969568532	2694.900700140277	3640.504897208275	4369.066637174548	4854.518518518518	5349.877551020408
207.0	2310.2941357398577	3132.4511104824137	3919.6190760804134	4554.042933750542	4993.572491716559	2694.728226495468	3640.503033269768	4369.066637031383	4854.518518518518	5349.877551020408
208.0	2308.600984860841	3130.6793446895044	3918.232331639415	4553.22095510624	4992.928911941723	2694.5557638889727	3640.501169332215	4369.0666368882175	4854.518518518518	5349.877551020408
209.0	2306.91049646519	3128.9122969061655	3916.8499717260315	4552.4009733854	4992.287222415488	2694.383312320084	3640.4993053956164	4369.066636745051	4854.518518518518	5349.877551020408
210.0	2305.2226661397663	3127.149952607208	3915.4719785648226	4551.58298224928	4991.647415345433	2694.210871788095	3640.4974414599724	4369.066636601886	4854.518518518518	5349.877551020408
211.0	2303.5374894787615	3125.392297312854	3914.098334455864	4550.766975380669	4991.0094829750715	2694.038442292301	3640.4955775252824	4369.0666364587205	4854.518518518518	5349.877551020408
212.0	2301.854962083685	3123.6393165885993	3912.729021774427	4549.952946483823	4990.3734175836835	2693.8660238319944	3640.493713591547	4369.066636315555	4854.518518518518	5349.877551020408
213.0	2300.175079563358	3121.8909960450674	3911.3640229706516	4549.14088928439	4989.739211486139	2693.6936164064696	3640.4918496587657	4369.066636172389	4854.518518518518	5349.877551020408
214.0	2298.497837533893	3120.14732133787	3910.0033205692284	4548.330797529327	4989.106857032733	2693.5212200150195	3640.489985726939	4369.066636029223	4854.518518518518	5349.877551020408
215.0	2296.8232316186863	3118.4082781674674	3908.64689716908	4547.522664986838	4988.476346609011	2693.348834656939	3640.4881217960665	4369.066635886058	4854.518518518518	5349.877551020408
216.0	2295.1512574484077	3116.673852279026	3907.2947354430407	4546.7164854462935	4987.8476726356	2693.176460331521	3640.4862578661478	4369.066635742892	4854.518518518518	5349.877551020408
217.0	2293.481910660982	3114.944029462278	3905.946818137539	4545.912252718154	4987.22082756804	2693.0040970380596	3640.484393937184	4369.066635599726	4854.518518518518	5349.877551020408
218.0	2291.8151869015846	3113.218795551386	3904.6031280722864	4545.1099606339085	4986.5958038966155	2692.8317447758495	3640.4825300091743	4369.066635456561	4854.518518518518	5349.877551020408
219.0	2290.1510818226225	3111.498136424797	3903.2636481399572	4544.309603045993	4985.972594146192	2692.6594035441835	3640.4806660821196	4369.066635313396	4854.518518518518	5349.877551020408
220.0	2288.489591083728	3109.78203800511	3901.9283613058815	4543.511173827715	4985.3511908760465	2692.4870733423572	3640.4788021560184	4369.066635170229	4854.518518518518	5349.877551020408
221.0	2286.830710351743	3108.0704862589337	3900.597250607732	4542.714666873193	4984.731586679702	2692.314754169663	3640.476938230872	4369.066635027064	4854.518518518518	5349.877551020408
222.0	2285.174435300709	3106.363467196752	3899.2702991552123	4541.920076097272	4984.1137741847615	2692.1424460253966	3640.4750743066797	4369.066634883899	4854.518518518518	5349.877551020408
223.0	2283.5207616118523	3104.6609668727833	3897.9474901297494	4541.127395435463	4983.497746052753	2691.970148908851	3640.4732103834417	4369.066634740733	4854.518518518518	5349.877551020408
224.0	2281.8696849735775	3102.962971384845	3896.6288067841856	4540.336618843861	4982.883494978953	2691.797862819321	3640.471346461158	4369.066634597567	4854.518518518518	5349.877551020408
225.0	2280.2212010814483	3101.382292618683	3895.314232442476	4539.547740299082	4982.27101369224	2691.6255877561007	3276.7245033938334	4369.0666344544015	4854.518518518518	5349.877551020408
226.0	2278.5753056381827	3100.723426675474	3894.0037504993775	4538.760753798185	4981.660294954912	2691.4533237184846	3276.7241678572436	4369.066634311236	4854.518518518518	5349.877551020408
227.0	2276.931994353637	3100.065089077258	3892.697344420151	4537.975653358608	4981.051331562553	2691.2810707057665	3276.723832320689	4369.066634168071	4854.518518518518	5349.877551020408
228.0	2275.291262944793	3099.40727935999	3891.3949977402563	4537.192433018092	4980.444116343846	2691.1088287172415	3276.723496784168	4369.0666340249045	4854.518518518518	5349.877551020408
229.0	2273.653107135751	3098.7499970600365	3890.096694065052	4536.411086834615	4979.838642160437	2690.936597752204	3276.723161247682	4369.066633881739	4854.518518518518	5349.877551020408
230.0	2272.0175226577126	3098.0932417141757	3888.8024170694953	4535.631608886321	4979.234901906758	2690.7643778099477	3276.72282571123	4369.066633738574	4854.518518518518	5349.877551020408
231.0	2270.3845052489723	3097.437012859595	3887.512150497846	4534.853993271447	4978.632888509884	2690.5921688897683	3276.722490174813	4369.066633595407	4854.518518518518	5349.877551020408
232.0	2268.7540506549053	3096.7813100338913	3886.225878163366	4534.078234108252	4978.0325949293665	2690.4199709909594	3276.72215463843	4369.066633452242	4854.518518518518	5349.877551020408
233.0	2267.126154627953	3096.126132775072	3884.943583948028	4533.304325534961	4977.434014157085	2690.247784112816	3276.721819102081	4369.066633309077	4854.518518518518	5349.877551020408
234.0	2265.500812927616	3095.4714806215534	3883.665251802215	4532.532261709681	4976.837139217084	2690.0756082546327	3276.7214835657664	4369.066633165911	4854.518518518518	5349.877551020408
235.0	2263.878021320438	3094.81735311216	3882.3908657444354	4531.762036810334	4976.241963165426	2689.9034434157047	3276.721148029487	4369.066633022745	4854.518518518518	5349.877551020408
236.0	2262.257775579997	3094.163749786126	3881.1204098610215	4530.993645034599	4975.648479090033	2689.731289595326	3276.7208124932413	4369.06663287958	4854.518518518518	5349.877551020408
237.0	2260.6400714868914	3093.5106701830914	3879.8538683058487	4530.227080599831	4975.056680110536	2689.559146792792	3276.72047695703	4369.066632736414	4854.518518518518	5349.877551020408
238.0	2259.0249048287296	3092.8581138431064	3878.591225300036	4529.462337743003	4974.466559378121	2689.3870150073976	3276.720141420853	4369.066632593249	4854.518518518518	5349.877551020408
239.0	2257.4122714001187	3092.206080306626	3877.385227580691	4528.699410720631	4973.87811007538	2689.2148942384374	3276.7198058847102	4095.999993584347	4854.518518518518	5349.877551020408
240.0	2255.8021670026524	3091.5545691145157	3876.7160099305925	4527.938293808708	4973.291325416159	2689.042784485206	3276.7194703486016	4095.9999935575033	4854.518518518518	5349.877551020408
241.0	2254.194587444899	3090.903579808044	3876.047616822778	4527.178981302641	4972.706198645407	2688.8706857469992	3276.719134812528	4095.9999935306596	4854.518518518518	5349.877551020408
242.0	2252.58952854239	3090.253111928888	3875.3800470609544	4526.421467517178	4972.122723039027	2688.6985980231116	3276.7187992764884	4095.999993503816	4854.518518518518	5349.877551020408
